timestamp, name, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.used [MiB], compute_mode
2022/04/06 07:54:17.760, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:18.761, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:19.762, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:20.763, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:21.764, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:22.765, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:23.767, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:24.768, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:25.769, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:26.770, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:27.771, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:28.772, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:29.773, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:30.774, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:31.775, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:32.776, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:33.777, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:34.778, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:35.779, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:36.780, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:37.781, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:38.783, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:39.784, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:40.785, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:41.786, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:42.787, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:43.788, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:44.788, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:45.790, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:46.791, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:47.792, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:48.793, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:49.794, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:50.795, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:51.796, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:52.797, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:53.798, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:54.799, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:55.800, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:56.801, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:57.802, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:58.803, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:54:59.804, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:00.805, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:01.806, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:02.807, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:03.808, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:04.809, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:05.810, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:06.811, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:07.812, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:08.813, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:09.814, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:10.815, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:11.816, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:12.817, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:13.818, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:14.819, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:15.820, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:16.821, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:17.822, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:18.823, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:19.824, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:20.825, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:21.826, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:22.827, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:23.828, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:24.829, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:25.830, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:26.831, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:27.832, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:28.833, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:29.834, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:30.835, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:31.836, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:32.837, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:33.838, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:34.839, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:35.840, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:36.841, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:37.843, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:38.844, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:39.845, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:40.846, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:41.847, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:42.848, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:43.849, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:44.850, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:45.851, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:46.852, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:47.853, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:48.854, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:49.855, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:50.856, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:51.857, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:52.858, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:53.859, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:54.860, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:55.861, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:56.862, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:57.863, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:58.864, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:55:59.865, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:00.866, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:01.867, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:02.868, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:03.869, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:04.870, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:05.871, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:06.872, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:07.873, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:08.874, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:09.875, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:10.876, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:11.877, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:12.878, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:13.879, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:14.880, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:15.881, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:16.882, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:17.883, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:18.884, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:19.885, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:20.886, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:21.887, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:22.888, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:23.889, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:24.890, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:25.891, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:26.892, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:27.893, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:28.894, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:29.895, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:30.896, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:31.897, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:32.898, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:33.899, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:34.900, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:35.901, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:36.902, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:37.903, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:38.904, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:39.905, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:40.906, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:41.907, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:42.908, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:43.909, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:44.910, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:45.911, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:46.913, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:47.914, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:48.915, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:49.916, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:50.917, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:51.918, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:52.919, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:53.920, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:54.921, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:55.922, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:56.923, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:57.924, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:58.925, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:56:59.927, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:00.928, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:01.929, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:02.930, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:03.931, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:04.932, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:05.933, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:06.934, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:07.935, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:08.936, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:09.937, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:10.938, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:11.939, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:12.940, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:13.941, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:14.942, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:15.943, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:16.944, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:17.945, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:18.947, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:19.947, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:20.948, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:21.950, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:22.951, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:23.952, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:24.953, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:25.954, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:26.955, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:27.956, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:28.957, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:29.958, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:30.959, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:31.960, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:32.961, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:33.962, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:34.963, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:35.964, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:36.965, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:37.966, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:38.967, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:39.968, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:40.969, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:41.970, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:42.971, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:43.972, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:44.973, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:45.974, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:46.975, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:47.976, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:48.977, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:49.978, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:50.979, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:51.980, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:52.981, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:53.982, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:54.983, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:55.984, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:56.985, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:57.986, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:58.987, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:57:59.988, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:00.989, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:01.990, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:02.991, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:03.992, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:04.993, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:05.994, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:06.995, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:07.996, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:08.997, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:09.998, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:10.999, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:12.000, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:13.001, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:14.002, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:15.003, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:16.004, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:17.005, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:18.006, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:19.008, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:20.009, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:21.010, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:22.010, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:23.012, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:24.013, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:25.014, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:26.015, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:27.016, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:28.017, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:29.018, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:30.019, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:31.020, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:32.021, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:33.022, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:34.023, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:35.024, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:36.025, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:37.026, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:38.027, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:39.028, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:40.029, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:41.030, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:42.031, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:43.032, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:44.033, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:45.034, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:46.035, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:47.036, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:48.037, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:49.038, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:50.039, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:51.040, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:52.041, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:53.042, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:54.043, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:55.044, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:56.045, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:57.046, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:58.047, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:58:59.048, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:00.049, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:01.050, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:02.051, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:03.052, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:04.054, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:05.055, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:06.056, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:07.057, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:08.058, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:09.059, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:10.060, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:11.060, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:12.061, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:13.062, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:14.063, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:15.064, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:16.066, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:17.067, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:18.068, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:19.069, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:20.070, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:21.071, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:22.072, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:23.073, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:24.074, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:25.075, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:26.076, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
2022/04/06 07:59:27.077, Tesla T4, 38, 0 %, 0 %, 0 MiB, Default
